name,team,position,next_opponent,fixture,predicted_points,now_cost,points_per_game,form,expected_goals,minutes,assists,goals_scored,yellow_cards,red_cards,saves_per_90,total_points,clean_sheets,opponent_difficulty,is_home,chance_of_playing_this_round,player_code,web_name,display_name,image_url_primary,image_url_secondary,image_url_tertiary
Piero Hincapié,Arsenal,DEF,Man City,Arsenal (H) vs Man City,0.05574773809523809,5.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,448104,Hincapie,Piero Hincapié,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p448104.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p448104.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_448104.png
Ollie Scarles,West Ham,DEF,Crystal Palace,West Ham (H) vs Crystal Palace,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,536109,Scarles,Ollie Scarles,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p536109.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p536109.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_536109.png
Andre Harriman-Annous,Arsenal,MID,Man City,Arsenal (H) vs Man City,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,646243,Harriman-Annous,Andre Harriman-Annous,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p646243.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p646243.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_646243.png
George Earthy,West Ham,MID,Crystal Palace,West Ham (H) vs Crystal Palace,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,100.0,490885,Earthy,George Earthy,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p490885.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p490885.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_490885.png
Lukasz Fabianski,West Ham,GKP,Crystal Palace,West Ham (H) vs Crystal Palace,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,37096,Fabianski,Lukasz Fabianski,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p37096.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p37096.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_37096.png
Josh Nichols,Arsenal,DEF,Man City,Arsenal (H) vs Man City,0.05574773809523809,3.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,499167,Nichols,Josh Nichols,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p499167.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p499167.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_499167.png
Maldini Kacurri,Arsenal,DEF,Man City,Arsenal (H) vs Man City,0.05574773809523809,3.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,588793,Kacurri,Maldini Kacurri,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p588793.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p588793.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_588793.png
Brayden Clarke,Arsenal,DEF,Man City,Arsenal (H) vs Man City,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,563324,Clarke,Brayden Clarke,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p563324.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p563324.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_563324.png
Tommy Setford,Arsenal,GKP,Man City,Arsenal (H) vs Man City,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,551221,Setford,Tommy Setford,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p551221.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p551221.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_551221.png
Nectarios Triantis,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,500696,Triantis,Nectarios Triantis,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p500696.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p500696.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_500696.png
Jay Matete,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,493837,Matete,Jay Matete,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p493837.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p493837.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_493837.png
Harrison Jones,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,547410,H.Jones,Harrison Jones,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p547410.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p547410.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_547410.png
Abdoullah Ba,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,477851,Ba,Abdoullah Ba,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p477851.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p477851.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_477851.png
Emil Krafth,Newcastle,DEF,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,111773,Krafth,Emil Krafth,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p111773.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p111773.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_111773.png
Jamaal Lascelles,Newcastle,DEF,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,101148,Lascelles,Jamaal Lascelles,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p101148.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p101148.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_101148.png
Harrison Ashby,Newcastle,DEF,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,3.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,441024,Ashby,Harrison Ashby,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p441024.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p441024.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_441024.png
Miodrag Pivaš,Newcastle,DEF,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,3.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,578512,Pivas,Miodrag Pivaš,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p578512.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p578512.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_578512.png
Bashir Humphreys,Burnley,DEF,Nott'm Forest,Burnley (H) vs Nott'm Forest,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,100.0,461188,Humphreys,Bashir Humphreys,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p461188.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p461188.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_461188.png
Hannes Delcroix,Burnley,DEF,Nott'm Forest,Burnley (H) vs Nott'm Forest,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,247245,Delcroix,Hannes Delcroix,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p247245.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p247245.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_247245.png
Antoñito Cordero Campillo,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,100.0,640108,Antoñito C.,Antoñito Cordero Campillo,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p640108.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p640108.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_640108.png
Garang Kuol,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,564510,Kuol,Garang Kuol,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p564510.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p564510.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_564510.png
Václav Hladký,Burnley,GKP,Nott'm Forest,Burnley (H) vs Nott'm Forest,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,51943,Hladký,Václav Hladký,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p51943.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p51943.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_51943.png
Sean Neave,Newcastle,FWD,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,599303,Neave,Sean Neave,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p599303.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p599303.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_599303.png
Seung-Soo Park,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,623110,Seung soo,Seung-Soo Park,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p623110.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p623110.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_623110.png
Max Weiß,Burnley,GKP,Nott'm Forest,Burnley (H) vs Nott'm Forest,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,518030,Weiss,Max Weiß,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p518030.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p518030.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_518030.png
Simon Moore,Sunderland,GKP,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,74854,Moore,Simon Moore,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p74854.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p74854.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_74854.png
Blondy Nna Noukeu,Sunderland,GKP,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,490000,Nna Noukeu,Blondy Nna Noukeu,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p490000.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p490000.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_490000.png
Joe Anderson,Sunderland,DEF,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,232820,Anderson,Joe Anderson,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p232820.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p232820.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_232820.png
Zak Johnson,Sunderland,DEF,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,514613,Johnson,Zak Johnson,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p514613.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p514613.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_514613.png
Timothée Pembélé,Sunderland,DEF,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,465702,Pembele,Timothée Pembélé,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p465702.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p465702.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_465702.png
Dan Neil,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,223336,Neil,Dan Neil,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p223336.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p223336.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_223336.png
Ian Poveda-Ocampo,Sunderland,MID,Aston Villa,Sunderland (H) vs Aston Villa,0.05574773809523809,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,215460,Poveda,Ian Poveda-Ocampo,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p215460.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p215460.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_215460.png
Kalvin Phillips,Man City,MID,Arsenal,Man City (A) vs Arsenal,0.05574773809523809,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,False,,155405,Phillips,Kalvin Phillips,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p155405.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p155405.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_155405.png
Diego León Blanco,Man Utd,DEF,Chelsea,Man Utd (H) vs Chelsea,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,,661712,D.Leon,Diego León Blanco,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p661712.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p661712.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_661712.png
Samuel Chukwueze,Fulham,MID,Brentford,Fulham (H) vs Brentford,0.05574773809523809,5.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,218328,Chukwueze,Samuel Chukwueze,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p218328.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p218328.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_218328.png
Álex Jiménez Sánchez,Bournemouth,DEF,Newcastle,Bournemouth (H) vs Newcastle,0.05574773809523809,4.5,0.0,0.0,0.0,3,0,0,1,0,0.0,0,0,2,True,,551483,A.Jimenez,Álex Jiménez Sánchez,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p551483.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p551483.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_551483.png
Asher Agbinone,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,579075,Agbinone,Asher Agbinone,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p579075.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p579075.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_579075.png
Harrison Reed,Fulham,MID,Brentford,Fulham (H) vs Brentford,0.05574773809523809,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,153366,Reed,Harrison Reed,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p153366.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p153366.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_153366.png
Jonah Kusi-Asare,Fulham,FWD,Brentford,Fulham (H) vs Brentford,0.05574773809523809,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,,631786,Kusi-Asare,Jonah Kusi-Asare,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p631786.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p631786.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_631786.png
Alex Cairns,Leeds,GKP,Wolves,Leeds (A) vs Wolves,0.05574773809523809,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,,97846,Cairns,Alex Cairns,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p97846.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p97846.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_97846.png
